city_name,北京市,天津市,河北,山西,内蒙古,辽宁,吉林,黑龙江,上海市,江苏,浙江,安徽,福建,江西,山东,河南,湖北,湖南,广东,广西,海南,重庆市,四川,贵州,云南,西藏,陕西,甘肃,青海,宁夏,新疆,石家庄市,唐山市,秦皇岛市,邯郸市,邢台市,保定市,张家口市,承德市,沧州市,廊坊市,衡水市,太原市,大同市,阳泉市,长治市,晋城市,朔州市,晋中市,运城市,忻州市,临汾市,吕梁市,呼和浩特市,包头市,乌海市,赤峰市,通辽市,鄂尔多斯市,呼伦贝尔市,巴彦淖尔市,乌兰察布市,兴安盟,锡林郭勒盟,阿拉善盟,沈阳市,大连市,鞍山市,抚顺市,本溪市,丹东市,锦州市,营口市,阜新市,辽阳市,盘锦市,铁岭市,朝阳市,葫芦岛市,长春市,吉林市,四平市,辽源市,通化市,白山市,松原市,白城市,延边朝鲜族自治州,哈尔滨市,齐齐哈尔市,鸡西市,鹤岗市,双鸭山市,大庆市,伊春市,佳木斯市,七台河市,牡丹江市,黑河市,绥化市,大兴安岭地区,南京市,无锡市,徐州市,常州市,苏州市,南通市,连云港市,淮安市,盐城市,扬州市,镇江市,泰州市,宿迁市,杭州市,宁波市,温州市,嘉兴市,湖州市,绍兴市,金华市,衢州市,舟山市,台州市,丽水市,合肥市,芜湖市,蚌埠市,淮南市,马鞍山市,淮北市,铜陵市,安庆市,黄山市,滁州市,阜阳市,宿州市,六安市,亳州市,池州市,宣城市,福州市,厦门市,莆田市,三明市,泉州市,漳州市,南平市,龙岩市,宁德市,南昌市,景德镇市,萍乡市,九江市,新余市,鹰潭市,赣州市,吉安市,宜春市,抚州市,上饶市,济南市,青岛市,淄博市,枣庄市,东营市,烟台市,潍坊市,济宁市,泰安市,威海市,日照市,莱芜市,临沂市,德州市,聊城市,滨州市,菏泽市,郑州市,开封市,洛阳市,平顶山市,安阳市,鹤壁市,新乡市,焦作市,濮阳市,许昌市,漯河市,三门峡市,南阳市,商丘市,信阳市,周口市,驻马店市,省直辖县级行政区划,武汉市,黄石市,十堰市,宜昌市,襄阳市,鄂州市,荆门市,孝感市,荆州市,黄冈市,咸宁市,随州市,恩施土家族苗族自治州,省直辖县级行政区划,长沙市,株洲市,湘潭市,衡阳市,邵阳市,岳阳市,常德市,张家界市,益阳市,郴州市,永州市,怀化市,娄底市,湘西土家族苗族自治州,广州市,韶关市,深圳市,珠海市,汕头市,佛山市,江门市,湛江市,茂名市,肇庆市,惠州市,梅州市,汕尾市,河源市,阳江市,清远市,东莞市,中山市,潮州市,揭阳市,云浮市,南宁市,柳州市,桂林市,梧州市,北海市,防城港市,钦州市,贵港市,玉林市,百色市,贺州市,河池市,来宾市,崇左市,海口市,三亚市,三沙市,省直辖县级行政区划,成都市,自贡市,攀枝花市,泸州市,德阳市,绵阳市,广元市,遂宁市,内江市,乐山市,南充市,眉山市,宜宾市,广安市,达州市,雅安市,巴中市,资阳市,阿坝藏族羌族自治州,甘孜藏族自治州,凉山彝族自治州,贵阳市,六盘水市,遵义市,安顺市,毕节市,铜仁市,黔西南布依族苗族自治州,黔东南苗族侗族自治州,黔南布依族苗族自治州,昆明市,曲靖市,玉溪市,保山市,昭通市,丽江市,普洱市,临沧市,楚雄彝族自治州,红河哈尼族彝族自治州,文山壮族苗族自治州,西双版纳傣族自治州,大理白族自治州,德宏傣族景颇族自治州,怒江傈僳族自治州,迪庆藏族自治州,拉萨市,昌都地区,山南地区,日喀则地区,那曲地区,阿里地区,林芝地区,西安市,铜川市,宝鸡市,咸阳市,渭南市,延安市,汉中市,榆林市,安康市,商洛市,兰州市,嘉峪关市,金昌市,白银市,天水市,武威市,张掖市,平凉市,酒泉市,庆阳市,定西市,陇南市,临夏回族自治州,甘南藏族自治州,西宁市,海东地区,海北藏族自治州,黄南藏族自治州,海南藏族自治州,果洛藏族自治州,玉树藏族自治州,海西蒙古族藏族自治州,银川市,石嘴山市,吴忠市,固原市,中卫市,乌鲁木齐市,克拉玛依市,吐鲁番地区,哈密地区,昌吉回族自治州,博尔塔拉蒙古自治州,巴音郭楞蒙古自治州,阿克苏地区,克孜勒苏柯尔克孜自治州,喀什地区,和田地区,伊犁哈萨克自治州,塔城地区,阿勒泰地区,自治区直辖县级行政区划
北京市,,10.89,22.65,4.27,4.62,4.99,3.58,6.52,0.48,0.76,0.48,0.78,0.82,0.29,3.7,1.87,0.52,0.39,0.63,0.12,2.88,0.3,0.59,,0.28,0.7,1.36,1.46,0.67,0.76,1.52,3.33,5.47,4.83,3.48,3.14,16.54,21.1,27.22,4.06,52.63,4.94,0.79,3.79,1.85,1.43,1.32,0.93,0.76,2.46,0.79,2.91,0.96,1.42,0.82,0.34,7.37,2.94,0.31,2.09,0.86,1.45,2.0,2.44,0.11,1.16,2.34,0.96,0.82,0.71,2.45,1.33,0.89,1.8,0.44,0.34,0.89,3.28,2.03,1.03,1.7,0.66,1.05,2.19,2.35,0.98,0.82,1.84,3.56,3.5,3.06,2.89,2.51,1.8,4.11,3.6,1.33,5.03,1.98,2.21,2.7,0.26,0.11,0.5,0.31,0.14,0.64,0.33,0.21,0.43,0.59,0.1,0.36,0.18,0.19,0.15,0.48,0.03,,0.1,0.12,0.14,0.15,0.28,0.22,0.41,1.48,0.21,0.3,0.66,0.1,0.47,0.66,0.21,0.33,0.5,0.35,0.56,0.27,0.64,0.24,0.3,0.08,0.61,0.1,0.32,0.12,0.3,0.27,0.29,0.44,0.08,0.11,0.38,0.07,0.18,0.14,0.18,0.12,0.28,0.1,0.97,0.99,0.69,0.6,0.64,1.19,1.04,0.94,1.66,1.77,0.5,0.66,0.53,2.4,2.4,0.82,1.82,0.54,0.35,1.06,0.68,1.34,0.79,0.57,0.69,2.01,0.55,0.48,0.59,1.12,0.73,0.96,1.34,1.22,0.66,0.24,,0.04,,0.19,0.35,,0.13,0.07,0.11,0.12,0.09,0.05,0.66,0.19,0.18,0.04,0.11,0.13,0.3,0.31,0.15,0.19,0.22,0.16,0.21,0.1,0.15,0.15,0.11,0.17,0.14,,0.03,0.02,0.1,0.06,0.17,0.03,0.03,0.04,0.02,0.16,0.02,0.04,,0.03,0.03,0.05,0.16,0.06,0.14,,0.12,0.14,,,0.02,0.02,0.02,0.04,0.02,,0.23,1.25,,0.66,0.28,0.18,,0.08,0.12,0.38,0.63,0.22,,0.07,0.25,0.09,0.13,0.09,0.43,0.07,0.6,0.11,,,0.11,0.11,,,,,,,,,0.13,0.05,0.1,0.14,0.04,0.03,,0.06,0.03,0.15,,0.18,0.04,0.19,0.24,,0.26,,,,,,,0.32,0.35,0.53,0.18,0.36,0.16,0.86,0.27,0.71,0.4,0.23,0.03,0.34,0.22,0.95,0.15,0.17,0.64,0.03,1.45,0.39,1.18,0.14,0.07,0.17,,,0.03,0.05,,,0.2,0.39,0.1,0.12,0.2,0.05,0.67,0.2,,,0.11,0.06,0.27,0.22,,0.09,,0.23,0.04,0.14,0.66
天津市,7.97,,17.49,2.57,3.18,4.87,4.37,6.32,0.23,0.56,0.44,0.55,0.51,0.15,4.85,1.23,0.14,0.14,0.23,0.04,0.74,,0.24,,0.13,0.08,0.68,1.12,0.25,0.55,1.4,3.21,30.69,8.32,6.18,3.39,5.67,4.88,5.88,19.94,17.15,4.83,0.55,2.29,1.43,1.07,0.39,0.93,0.91,0.69,0.86,1.13,0.83,0.44,0.71,0.09,3.43,3.68,0.48,2.23,0.96,0.94,2.26,1.14,0.08,0.84,1.82,1.25,0.84,0.56,1.73,1.49,1.0,1.87,0.49,0.84,0.8,2.59,2.94,0.93,2.03,1.33,1.86,2.79,1.89,1.26,1.26,1.61,3.3,6.13,2.04,1.67,0.93,2.02,2.69,1.94,0.53,2.04,2.63,2.46,1.96,0.11,0.12,0.39,0.12,0.1,0.61,0.26,0.2,0.39,0.24,0.08,0.29,0.14,0.07,0.21,0.34,0.09,,0.1,0.18,0.06,0.37,0.33,0.31,0.22,0.58,0.11,0.15,0.08,0.08,0.05,0.67,0.07,0.12,0.72,0.24,0.1,0.42,0.25,0.1,,0.04,0.51,0.08,0.28,,0.14,0.09,0.25,0.28,,,0.19,0.07,0.23,0.08,0.05,,0.09,0.04,0.89,0.71,0.69,0.43,1.16,1.09,0.94,1.05,1.42,1.03,0.21,0.49,0.58,6.47,2.1,3.5,1.7,0.24,0.27,0.41,0.28,1.18,1.11,0.51,0.23,1.78,0.26,0.2,0.28,0.96,0.54,0.63,0.67,0.82,0.49,0.03,,0.04,,,0.08,0.03,,0.02,,,0.18,0.02,0.49,0.08,0.08,,0.06,,0.1,0.19,,0.03,0.04,,,0.07,,0.07,,,,,0.02,,0.05,0.02,,,0.02,,,,,,,0.04,0.04,,0.03,,0.08,,,,,,,,0.02,,,,0.08,0.21,,0.49,0.09,0.05,0.09,,0.11,0.25,0.15,0.08,,0.09,0.15,,0.09,,0.14,0.05,0.12,,,,0.04,0.04,,,,,,,,,0.05,,0.03,,,0.08,,,0.08,,,0.37,0.03,0.09,,0.05,0.03,,,,,,,0.1,0.15,0.24,0.08,0.2,0.09,0.53,0.17,0.49,0.19,0.13,,0.29,0.24,0.46,0.3,0.17,0.68,0.11,1.67,0.13,0.61,0.08,,0.04,,0.02,,,,,0.08,0.18,0.32,0.06,0.15,0.12,0.35,,,,0.21,0.06,0.32,0.05,,0.18,1.66,,0.08,,0.49
河北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
山西,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
内蒙古,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
辽宁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吉林,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
黑龙江,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海市,0.76,0.51,0.58,1.13,0.52,1.55,1.56,2.09,,23.2,15.66,8.06,4.2,3.13,2.96,3.8,0.83,0.97,1.2,0.32,1.87,1.54,1.42,0.65,0.86,0.17,1.57,2.34,0.39,0.69,3.08,0.47,0.43,0.43,0.38,0.45,0.36,0.12,0.14,0.33,0.12,0.27,0.35,0.35,0.62,0.57,0.4,0.15,0.19,1.13,0.19,0.49,0.15,0.19,0.09,0.01,0.38,0.35,0.02,0.68,0.17,0.21,0.94,0.12,0.05,0.43,1.68,0.2,0.33,0.34,0.89,0.38,0.26,0.35,0.33,0.13,0.16,0.21,0.21,0.64,0.81,0.23,0.18,0.57,0.76,0.29,0.24,0.98,1.3,0.86,0.54,0.46,0.65,1.65,1.2,1.01,0.62,1.37,1.01,0.43,0.49,2.74,5.14,2.91,3.92,27.69,17.16,2.82,4.73,8.59,6.02,2.25,5.97,3.91,4.14,6.08,2.9,15.31,4.0,4.08,2.82,1.85,22.97,3.57,1.91,3.36,6.62,5.13,8.87,2.55,2.65,3.58,4.91,3.34,3.45,5.83,2.67,6.28,4.75,4.71,6.18,1.14,0.52,1.89,1.67,0.71,0.36,4.85,0.57,3.19,2.42,1.59,0.64,2.17,1.8,2.3,1.23,1.76,1.69,4.15,2.67,0.43,0.73,0.43,2.31,0.34,0.89,0.74,0.96,0.7,1.49,0.5,1.0,2.15,0.28,0.51,0.22,1.93,0.61,0.93,1.17,1.14,0.79,0.94,0.72,0.83,1.33,1.4,0.88,1.05,2.16,2.57,4.91,3.2,2.7,1.0,0.18,0.12,0.24,0.23,0.29,0.17,0.07,,0.24,0.23,0.56,,0.17,1.0,0.4,0.85,0.24,0.45,0.44,0.74,0.55,0.49,0.35,0.29,0.31,0.56,0.43,0.27,0.25,0.16,0.31,0.13,0.33,0.09,0.07,0.11,0.06,0.05,0.08,0.07,0.1,0.16,0.05,0.07,0.12,0.05,0.29,0.22,0.04,0.19,0.25,0.54,0.1,0.46,0.18,0.05,0.08,0.08,0.07,0.13,0.09,0.06,0.12,0.26,0.79,,1.0,0.42,0.18,0.3,0.41,0.27,1.08,0.86,0.98,0.19,0.39,1.14,0.3,0.55,0.33,0.64,0.13,1.58,0.23,0.04,,0.13,0.23,0.22,0.56,0.22,0.25,0.38,0.13,0.46,0.24,0.33,0.32,0.17,0.22,0.28,0.07,0.26,0.24,0.14,0.28,0.12,0.25,0.25,0.34,0.04,,,,,,,,,0.37,0.17,0.67,0.26,0.53,0.07,1.13,0.07,0.91,0.32,0.41,0.16,0.39,0.45,1.73,0.39,0.37,1.0,0.17,1.73,0.79,1.5,0.3,0.22,0.1,,0.02,,,,,,0.18,0.15,0.09,0.52,0.19,0.86,1.0,,,0.19,0.18,0.18,0.61,,0.54,,0.64,0.44,0.14,1.0
江苏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
